"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62"
"amz_rating_1_2_cnt",0.0822788863963053,0.167379467769382,0.248191729845645,-0.0225213261396677,0.0095573638072494,-0.00728217946575561,0.0362718242999964,0.018226544335465,-0.0059113988525537,0.0494659827392219,0.00260615563655012,0.122038641823703,-0.133827064266837,0.0839034613069268,0.366134834374561,0.29140692614279,-0.3520574058089,0.0557992542217174,0.101560046743272,-0.291194792326675,-0.00741887004233834,-0.117700087420832,0.122765300892151,0.27456483847774,0.0883245878137559,0.142483336242841,-0.122337011813373,0.38890913603595,-0.0765321539235219,0.000483121541951848,0.130518285096395,-0.063700935616933,0.0229373540844249,-0.0398220131911551,0.0257302279975903,-0.124044838339385,0.0437147958346606,0.129688977058711,0.00767748647162367,0.0486871950963054,0.0853129655838805,-0.163693080435833,0.0310830770261596,0.0596668551553369,-0.0126824403398285,0.0188611818564597,0.00999716509230768,0.00921124143216293,-0.00652486490269988,0.00785912310106712,-0.0829996027323942,-0.00123171327915263,-0.0153851057271905,0.0469678703606861,-0.0277607615457501,0.0318080955817067,0.0239830921906294,0.0288675732764046,-0.00521187097543689,0.00051000729156761,0.0299394732032466,-0.00593531342635717
"rating1_cnt",0.0317090366897264,0.159152768636661,0.3281663751652,-0.124771411676301,-0.00559617151899174,0.030702091519102,0.0116528544535559,-0.00178735131547549,-0.030242970140367,-0.00130545652845453,-0.0350454582571592,-0.0421987525171613,0.00909905790415296,-0.0460847357524725,-0.126120064769814,-0.0920530260656502,0.114249918443956,-0.00310409758008009,-0.0448010088623957,0.00270858364289003,-0.0195199969891503,-0.0352113374294436,0.0230101482919409,0.0190254651875366,-0.0807802271754951,-0.027141960228173,0.00301507003631564,-0.00624005148996991,-0.0138203282035009,0.000544139368699797,0.0643961211501349,-0.0378861380783613,0.0857862276511784,-0.026827752824104,0.0538247895642981,-0.0816844508651301,0.0432774351525595,0.137945394580983,0.00390357388661043,0.0312245509464543,0.1258943218064,-0.182883150459086,0.0322743570664835,0.156504844945291,0.00799242835994832,0.052669971921481,-0.00630017754165931,-0.020921791824012,-0.0644571602211335,0.13029999257437,0.581843762802169,-0.116235642874017,-0.0730997456433872,-0.237417225662913,0.160117501380681,-0.0910738907832951,0.00928755751736155,-0.33445386803057,-0.00179399141674951,-0.00164199732792208,-0.291159243335368,0.0697523297123643
"rating5_cnt",0.182675753040061,0.0963341485275575,-0.0375956439543318,0.104391122367559,0.0249557819681593,-0.0142985447921324,-0.0392603369151296,-0.025722009408759,0.0270255708249644,-0.0189574864790801,0.0433684970302386,-0.0362636107836728,0.0427681253858783,0.00941318972572061,0.0121096524455526,-0.00724464720642764,-0.0585151392440531,-0.00804452465740897,0.151691148182558,0.354847334436525,-0.521771027091146,0.115969306264702,-0.090539326273103,-0.179341025528428,0.183623098068444,0.0875214277417337,-0.0208792321490645,0.0562062948562793,0.00754523491622535,0.000458032804881164,0.110615204816209,-0.0596721484934367,-0.0173223578490904,-0.025085650349807,0.0709235200015322,-0.0162827462135429,0.0408592022238424,0.333079180748577,0.0186627858141251,0.100143506360909,0.0252223793279022,0.0329273080547716,-0.00627040455274842,0.342821430720042,0.0604890690095171,-0.121492663371887,-0.0476816127625254,-0.0337377114536358,0.0771645092713123,-0.163733221396614,0.0112111584965081,0.106357439250524,0.164056068874734,-0.101852896876777,-0.0111796645566609,-0.0961587128825329,-0.111204268750883,0.142621893137475,0.0261985250730231,-0.00113191250870168,0.0366263830998604,-0.0195510831467359
"Avg_sentiment_score",0.187215799914529,0.0753395578924542,-0.113912552826894,0.0974824118925568,-0.0196217960755516,-0.0183275122558522,-0.00378308527602791,-0.0103855125229164,0.0137738495302921,-0.00167688851944766,-0.0164782023083819,-0.0123899833638619,-0.000212751098147381,-0.0543349509444202,-0.0212803272723639,-0.0318405584713683,0.0260912299010497,-0.0221810225644407,-0.0299822939628852,0.0454930550993885,0.200237486723767,-0.0490791860825908,0.273067856493674,0.188974917145021,-0.00979658623558489,0.0227829102307856,-0.00821449029694741,0.108955088743614,-0.0282913414927085,0.0172826508361527,-0.0466677398211687,0.0609982061431183,0.168475636546977,-0.0372300453465404,0.217008061604718,0.174622465319861,-0.0421171414029657,0.0609093646714733,0.0159646782547307,0.0264952494903713,-0.149291043411437,0.222554807793415,-0.0384841134295454,0.0154040602113066,0.134329826727039,-0.268183862037608,-0.105887937859443,-0.00149124055964721,0.239471505646458,-0.00348110150137522,0.122706855054042,-0.0575959019019609,-0.0732052422572739,0.105065202395688,0.486043815990386,0.0691342584738076,-0.0262293293493383,0.309050305100803,-0.0292121587013626,0.000121734575038174,-0.187363981044855,0.024886273241203
"Total_sentiment_score",0.189849106034683,0.057704661681204,-0.104527000567604,0.0177319834369502,-0.0871517221739385,0.00573075797511088,-0.0459940040734625,-0.0341741856730079,0.0325694750842769,-0.0133825729445422,0.0153066534343716,-0.0912382283080854,0.0677676175226106,-0.122737421593768,-0.0676911936260054,-0.0954908113590778,-0.0436131331394761,0.0299082340623546,-0.00990111024121258,-0.187754685376923,-0.037335510387058,0.0712764988473796,0.15079045566873,-0.134956073186922,-0.00715361575388022,0.0697686794089958,0.00106347442107782,0.0463083811627841,-0.0718450328124162,0.0184143968955269,0.0037754463808273,0.0339866498176864,0.0143511085593186,0.0674015472851742,-0.0358522079282016,0.322918968431914,-0.0510488764571481,0.143067198519601,0.0121810572284742,-0.0305811166418621,0.0553775994438947,-0.0326699852125698,0.00451155941605788,0.116031013336013,0.0587296941147272,0.187484694118975,-0.0462947533875332,-0.0632898833809178,-0.0565140152292412,0.109184664073245,0.121429664186212,-0.144022192247683,-0.414964213142784,0.212098842973018,-0.502563609954669,0.0222323400058921,-0.0746158365507872,0.222939532865327,-0.0301759041121142,0.0137125009997145,-0.144100142258034,0.0345986437597639
"Amz_Avg_Positive_sent_score",0.191352197981383,0.0938838809110634,-0.0653675253024095,0.0814355228598194,-0.024348116524675,-0.0156909712771263,-0.0101862060084097,-0.0144047613299663,0.0136476468670155,0.000806033104017857,-0.00541226616345438,-0.0160812219708948,-0.0044642293877074,-0.0413797850691414,0.00902328909097663,0.000508561499177281,-0.0107669853825937,-0.023641735480067,-0.0110471606583902,0.0689016309897858,0.238406361537511,-0.0226027153539515,0.257166531951499,0.143435196593315,-0.0338341856611285,0.00995923492507012,0.00367732808565815,0.0675394291364383,-0.0214584027838648,0.0192896553599804,-0.033459646033172,0.0500975282406217,0.146898883666815,-0.00233297564703045,0.153184529094602,0.208695875475781,-0.0506537655805514,0.0513284558223127,0.0149594081411189,0.0242341830221065,-0.148417658613912,0.221578337013902,-0.0384015833193777,0.039727343443394,-0.0369630226093244,-0.00771623275895842,0.029136777263189,-0.0538720150635761,-0.109238567587289,-0.0730986606882877,0.00411776823448566,0.119863912143851,0.148736101311965,-0.14888458909823,-0.247644742152584,-0.273407255218131,-0.283503275209902,-0.455694928545024,0.0878361229606924,-0.00440725128722194,0.310674115303504,-0.0453860412131622
"Amz_Total_Positive_sent_score",0.19055015115785,0.0600383620933607,-0.0975324131499474,0.0156240471389587,-0.0874801876210576,0.00631297448534429,-0.0481323835173118,-0.0350821157785083,0.0324263315886264,-0.0138133599506408,0.017781365446947,-0.0931659305727683,0.068260318135965,-0.121842717481065,-0.065980097168555,-0.0925498726553079,-0.0489861220992093,0.0274778630824997,-0.00426770404666604,-0.181056138648448,-0.0302547522485727,0.0739411079698484,0.141201244843434,-0.135248408956362,-0.00905543765202387,0.0691914435573039,0.0025531015426485,0.0475520865181927,-0.0669049958644425,0.0190684340792455,-0.00568283392928326,0.0365990658211333,0.00335889345398882,0.0604213751000926,-0.0337687948466792,0.299119869910801,-0.0445283533177152,0.152305282850685,0.0117456747378655,-0.0297910323759404,0.0573696449436982,-0.0161504643326183,0.00141803442810546,0.0940649988692254,-0.199608008834012,0.189182150906083,0.157344656437362,0.139102815654757,-0.137456834375688,0.0400029300217805,-0.218880228677406,0.0335646735828429,0.287720633639462,-0.170694740532458,0.234387970105598,0.235712596502354,0.482746578058427,-0.146712606642871,-0.0454655046483478,-0.00892606304584835,-0.0349781061229574,0.00131010419735998
"Amz_Avg_negative_sent_score",-0.0720061161764231,-0.142860437999967,-0.300689602975135,0.0853025010795208,0.0365092917476718,-0.013471057755243,0.0440914456402584,0.0295632336734166,-0.00239298094458466,-0.0163566910604139,-0.0707777942815915,0.0278223812200422,0.0287338294859468,-0.0746067942739233,-0.199438716553836,-0.210751774088886,0.24252782943532,0.0150798398188505,-0.120688502667059,-0.168648032918249,-0.304682434103399,-0.16706983090521,0.0429611313877913,0.26273251440675,0.164483576050425,0.0811517649753187,-0.0782963493275047,0.25375718263212,-0.039436170787316,-0.0176117246871155,-0.0781192561389881,0.0591761164685379,0.105888674813029,-0.226672689083343,0.379485830007318,-0.271017668142857,0.0675153025480227,0.0502928743145464,0.00302182736046708,0.00901390376286382,0.0292730949464548,-0.0458349318473326,0.00850815013603538,-0.167731861563539,-0.0367204979710631,0.105440079066295,0.0289456027902784,0.00707623612791995,-0.0673353402615483,-0.00356168151631698,0.000301598563072896,0.00514148926088518,0.0222665511080516,-0.0525463436910133,-0.141823213035449,0.0195209140321508,0.0744284722148794,-0.00235005127402356,-0.00716512435220532,0.000876865454343846,-0.0273129359105699,0.00431119609817962
"Amz_Total_negative_sent_score",-0.179282201233025,-0.107537930751646,-0.0859082875761414,0.0376207025507828,0.0824671239970377,-0.0194460003389026,0.092675014773476,0.0518264194942277,-0.0241677187997514,0.0221772844320446,-0.074943241845979,0.12595198909954,-0.0700605687399692,0.0821888367276324,0.0148697283435504,0.00779100082437353,0.171557025637243,0.0353122419274726,-0.132478416545124,-0.00759540883396082,-0.145309082095776,-0.127378109755843,0.1113949324816,0.122291383898626,0.0536668153322576,-0.0450020528764067,-0.0381675498884619,-0.0705634984022926,-0.0623599569219939,-0.0320486363928639,0.233372628823916,-0.0943026151509834,0.262732262034107,0.117177581698515,-0.0215693409638907,0.320191925811539,-0.119611961795275,-0.352970591133788,0.000512718175674083,0.00629112991873446,-0.0970091888883853,-0.385384977084453,0.0735376370896228,0.450602113958649,0.00353332007064987,-0.0365027912042392,-0.00278520403986252,0.00136239779504778,0.0194668673857026,-0.0160470467514566,-0.0582414468666856,0.0182252392397576,0.0216807019976196,0.0215140536984346,0.0314689115506861,-0.00572645810731116,-0.0241857775557669,0.00388328174674057,0.00590374842969849,-0.000769019430518654,0.0496372226695126,-0.0101916495362747
"reviews_1_M",0.156377151427314,0.107270205269419,-0.00863647513783358,0.0252518406511253,-0.0159029032264774,-0.0310442168115072,-0.014577478555997,0.000891061080237664,0.118819340791655,0.0363258069044112,0.158368865316693,0.113819999757723,-0.0296919104631765,0.432963193483918,0.143954529879213,0.189432412796374,0.339145919512973,0.193214741016398,-0.546492369827459,-0.0525393393039663,-0.0945249199656782,0.029869423396679,0.251874717623756,-0.284939810153716,-0.0217605005585524,-0.0102244155467457,0.0587828339648011,0.0708641863225218,0.108652713087959,0.0405174598357292,-0.0341269114677922,0.0373425978567634,-0.049740157727382,0.0308775939083894,-0.0644350915942148,-0.104439520755631,0.00785386304581643,0.0567216850503777,0.00528639245996156,0.0144722859022521,0.0187967021244359,0.0434588762584267,-0.00887574880177708,-0.0753493756760999,0.00241956140999611,-0.00519321525051854,-0.00190726344603945,-0.00143887832726414,0.00269321009646234,-0.00366298050973239,0.00521819536074218,0.00227784894965129,0.00399752457316129,-0.00423046232715452,0.00321934807611481,-0.00472174610608735,-0.00547393292282563,-0.000156540198043868,0.00114210441547968,-7.75028862927281e-05,0.000106720799163037,-0.000192896712745381
"reviews_2_M",0.182489757634305,0.0968803546100688,-0.0250279389919386,0.0115839437647093,-0.0293777289760787,-0.0296659787578122,-0.0749699870657947,-0.0160042631398996,0.127148998762813,-0.00216219009464819,0.171423712101025,0.0379497369853307,0.0215063127238839,0.241283836151094,0.0160918992100282,0.0750918100946129,0.0948596038752595,-0.0255376324335247,-0.0646729801430595,0.00976466187063221,0.0487273195487097,-0.132396776943834,-0.395762479049814,0.170857486286584,0.0634401833388962,-0.119668600162488,-0.303133700577178,-0.215861613313843,-0.604682551518036,-0.120638487248976,-0.0189221550609875,0.118205079923887,-0.137181706883899,-0.0732984548778527,0.0994949534897678,0.150707655809763,0.00353485768589051,0.0398087179139062,-0.0117583752117161,-0.0642765155436245,0.0243768559855814,0.0329945808270524,-0.00801783735621711,0.00636255502755256,-0.00557665343612489,0.0153155235147063,0.0043958988624908,0.00253650239572147,-0.0097449831540678,0.015373966027922,0.0152547527924534,-0.0112581472297561,-0.0134391026124695,-0.000994137191164632,-0.000124591696436749,0.00722858055651499,0.0139010490954932,-0.0158665909712322,-0.00289707202927626,0.000111041399976426,-0.0142985309012723,0.00384564255715709
"reviews_3_M",0.187749889768549,0.080021981659546,-0.0478690850791363,0.0146524923548859,-0.0336639668904216,-0.0170806486462203,-0.139259555268146,0.00521416701845244,0.0555698959990227,-0.033384122075347,0.134422295865119,-0.00440596378233587,0.0372010761985204,0.159735656812753,0.0123707906307993,0.0673524936743987,-0.00518521587976502,-0.0732795849682943,0.0123091878102157,-0.0233374145852926,0.0350592763633294,-0.116405195117461,-0.347951988655673,0.16588304887027,0.0853807848246345,-0.069958469048472,0.237963743496351,0.0392025945722201,0.563839643865066,-0.0435325423707868,0.0311730010364792,-0.1762548578108,-0.102300204373693,-0.16171337845035,0.263557160269087,0.315286213219672,-0.0831455446370448,-0.0544140494297464,-0.00413752247122565,-0.18055417355543,0.157939292651506,-0.110529949281271,0.0134787779060269,-0.0455529587482556,-0.00496120478883359,0.0125074114599131,0.0039107602324096,0.00223544490251617,-0.00874504453622663,0.0173912506503921,0.0170800916311043,-0.0123493086576709,-0.0155771835811094,0.000636467687088173,0.00485775616068078,0.00556215217202976,0.0104245634712262,-0.0213003541875614,-0.00237466143745154,5.56917626431293e-05,-0.012676283904605,0.003849442495808
"reviews_6_M",0.192380271812573,0.0613777149335059,-0.0625061629162729,0.0184169774838011,-0.0553522448051401,-0.000516136796415224,-0.12077067164377,-0.0350963140888644,0.0601210340745803,-0.0322531319325354,0.129294835370626,-0.0814677596380396,0.0826853397171466,0.0358995242558018,-0.0409116876661094,-0.0217770238443388,-0.0448984479966878,-0.0140442820908373,0.0259243972647316,-0.0708366515521595,0.00343805667039973,-0.0396854885871769,-0.135023867823276,0.0199173041364235,-0.112712556360907,-0.000364308122438109,0.002947780036772,0.141234123444557,0.0848810851669096,-0.00579234128831429,0.0708270933509439,-0.0909283420293574,-0.174997941375849,-0.0140209591588732,0.00655877132087236,-0.303588345971187,-0.0170025518689087,-0.325287965229963,0.0125272010915417,0.239426863936259,-0.559204882055106,0.182313643268504,-0.0191008167589145,0.348419084258286,-0.041370117727252,0.110131552516552,0.0326107504332503,0.0208026995862724,-0.0633691521871231,0.0817111833775082,0.0321585237554173,-0.0591755358572934,-0.0743287445227318,0.0124362956424327,-0.039376387054242,0.0661361621223907,0.108089656094119,-0.0482847881107378,-0.021691925643257,0.00116776156837459,-0.0720601235287552,0.0184683235999208
"Avg_wt_score",0.00811128389331425,0.0119227978022568,-0.0635112417871101,0.357621330063738,0.325426504074529,-0.0517969561936058,0.0640762811033485,-0.00352688316999171,-0.048329544359133,-0.00791750710978851,-0.0437200558523272,0.0269386902595491,-0.00850964688475262,-0.0208028542781655,-0.0149543144862551,-0.0307054212470686,0.0558426883321833,-0.016188373839111,-0.0464968168100099,-0.112476814223124,0.32791048724594,0.117988697022445,-0.216697709372142,-0.155422934402713,0.176524594574928,0.095167709323664,-0.0249157868765394,0.140354435894538,0.00971907549687625,0.0247980828769564,-0.0609344215160532,0.0340427847767519,-0.00099295667519965,0.0230427982365678,-0.056561746316207,-0.0445838392856558,0.0204969474243275,0.050129689975552,0.00289032910411063,0.0308407119169537,0.033995508098145,-0.0958743222954029,0.016668356506734,0.122508312684349,0.00827296315214995,0.0506208684506996,-0.00652131421227247,0.00456387639214538,-0.0599041417235004,-0.0570303476074821,0.158897307870044,-0.11937733471719,0.381184246777375,0.413628306333997,-0.0133401539665965,-0.216699578628321,0.0460843682033534,-0.0161745358912129,0.0584247862601865,0.00115989247162193,-0.134069443080709,-0.000116989314599925
"Tot_wt_score",-0.00265177807729167,-0.0418630942366163,-0.186967535783025,0.331322642859322,0.261281843689261,-0.0523401325309705,0.0624375026260205,0.012373819486739,-0.0233171386228669,-0.00113146387652817,-0.037860428524663,0.0804207995699405,-0.0353429706969755,0.0101202257269978,0.123847679594145,0.0551452407283412,-0.11714243211364,0.0569984490640525,0.0786534514918684,-0.145635583854789,-0.233323150430853,-0.134221967535245,0.0405571557103854,0.0810104053276179,-0.372243116525329,-0.162894728057224,0.0655841964186269,-0.211766128207869,0.0353312969316651,-0.0138719621632152,0.0202446784508289,-0.0411011922289596,-0.128578597843294,0.0457303922062215,-0.0504292800475254,0.0602067517978543,0.00340014225320396,0.18615480641303,0.0201838978043637,0.056611116515381,-0.102323189706459,0.00622373119401734,0.00659448759166577,-0.112156569913241,4.37392016861813e-05,-0.0626680719556582,-3.447822411228e-05,-0.00129296746509679,0.0612792500080716,0.0522663561915479,0.0305301893195824,-0.0694035130737614,-0.183452857823914,-0.0890649335700296,0.0417359904516823,-0.391085825265257,0.293626132241712,-0.0519133913828049,0.133789147799828,0.00139446834959492,-0.021289183525782,-0.0393500937751226
"pos_avg_wt_score",0.0218738452848195,0.0906056357594914,0.136209924371867,0.292031551115464,0.331589138870406,-0.0328164141060232,0.0404423123677857,-0.021014661149488,-0.0564318127467309,-0.0173010135207175,-0.0217421213378664,-0.0311119335242254,0.0292836134665491,-0.0345780890070442,-0.0774226345207486,-0.0694815841536832,0.0764316133143897,-0.0125173605170377,-0.0705038835405969,-0.131567792895534,0.323375445483157,0.0899451428910117,-0.127857024222545,-0.180448668363793,0.102578753613666,0.021125723792674,-0.00941402697069343,-0.0394128699352045,-0.00365259245449784,-0.0126501957939716,0.15168760830207,-0.0801987137447654,0.0719947815650452,-0.040533766905352,0.128074539243081,-0.0746566441988267,0.0293663543787309,0.119591903914883,0.0181188769213411,0.0757976999137074,-0.0718480184296026,-0.128338515452666,0.0300149443371019,0.012841961929243,0.00376134756409981,-0.058054013567973,-0.00296495087381973,-0.0116916387124535,0.0728371099730776,-0.0145683205435656,-0.174551471972307,0.163184164352585,-0.307404161589663,-0.460860171586415,-0.0427665358389501,0.204340607630177,-0.0433088827100789,0.117265086186365,-0.0557707085795992,-0.000918483267035053,0.127925430412693,-0.00593394178373435
"Pos_tot_wt_score",0.0273270135515155,0.128604093259629,0.24356271547451,0.196179861348937,0.277907261724264,-0.00974017223472624,0.014588339786118,-0.0247404761894081,-0.0442609296722352,-0.02077236435538,0.00612401546424539,-0.0483376837744841,0.0415827366828252,-0.0278552777764861,-0.035320510809006,-0.0427402779928755,-0.0342197012233263,0.053373966359448,0.00606433973469956,-0.154377138359482,-0.222418955699456,-0.098651352741387,0.0652349551789896,0.111038101065457,-0.364015723464217,-0.118813418771335,0.084317079193266,-0.0698298750951264,0.0165313262424088,0.0146238149736357,-0.360658290332029,0.189473625856066,-0.110271025181553,-0.0536897477060312,0.0212198599923717,0.0359623522261911,-0.0121394517053224,-0.119895570233429,-0.0187993642187281,-0.0730614693174725,0.0857769506945266,0.0256921948409893,-0.0124339621713635,0.147779414646891,0.0152679076020932,0.0395949583996498,-0.0120352068546823,-0.00879088388939091,-0.0453920634189986,-0.0911415685212074,0.015189713293508,0.0895335094158812,0.220741970414023,0.0315336532439112,-0.0465307927745628,0.342663240353896,-0.296847674894552,0.0799399917242716,-0.121590349548583,-0.00158246754884645,0.00122353290488032,0.0375698528880976
"Neg_avg_wt_score",-0.0237182802923889,-0.13575392816699,-0.345000467577178,0.114792180330571,-0.00919524077952301,-0.0329898897935415,0.0410761051461635,0.0301683184360402,0.0137704557754299,0.0161608807163724,-0.0381276185921144,0.100314821330009,-0.0652689387301783,0.0236839370759983,0.107754208720361,0.06679172707459,-0.0352891712276117,-0.00640788309619246,0.0412302885427317,0.0324528514535777,0.00927997381022332,0.0489258641388978,-0.154299069883658,0.0425060210826354,0.128412590983605,0.128218165669205,-0.0268664342095979,0.310900441173328,0.0231225771439012,0.0647456494102853,-0.367255970764822,0.197331854461237,-0.125981384778714,0.109835350602831,-0.318933149754272,0.0517082386846869,-0.015217823254339,-0.119669874363491,-0.0262717021465502,-0.0774592446339086,0.182836728097948,0.0556085880711584,-0.0229624054409755,0.189826998832148,0.0136669973149034,-0.0580398245090024,-0.0107732600991548,-0.0184949025299489,0.0331550990227297,0.0781050776244206,0.142200121559555,0.0304572821731653,-0.245760233529443,-0.323384657691958,0.118075193707392,0.0598595548929114,-0.0769375573385287,-0.150232880594866,-0.0249500063752554,-0.00203160707466968,-0.00619486885132913,0.0227340232432048
"Neg_tot_wt_score",-0.0235510270452706,-0.135048899892162,-0.344510526745862,0.119660191595968,-0.00195937803482864,-0.0355182667290893,0.0400489852652567,0.0295406970754912,0.0153897953581986,0.0153084793832198,-0.035988956282663,0.104067927491692,-0.0616377969018393,0.030118819355736,0.129678628278653,0.0788619269964681,-0.0697826380157389,0.00524201357065016,0.0600771015377145,0.000681453453229296,-0.0183834502653683,-0.0334818909894962,-0.0175808421919625,-0.0200545080026033,-0.0221600009752387,-0.0413474310254403,-0.0118753944094449,-0.119920381135941,0.0161915601220215,-0.0228655851637696,0.298665223851136,-0.182012001233162,-0.0197463067795384,0.079663993719532,-0.0581497018960039,0.0214992957834176,0.0122933251143168,0.247151306742708,0.0313319311814722,0.103776653706321,-0.151389724446258,-0.0149585092685307,0.0151560573516393,-0.20797021124175,-0.0129976234518605,0.111631790580963,0.0102456139334362,0.00276925958080689,-0.117905095257839,0.0725015982623063,0.208354727093746,-0.0140891736823532,0.107763974172451,0.0712842965717006,0.0721690192823463,0.456589070967668,-0.349152349311843,-0.18342029828914,-0.167175132425463,-0.00252605769220332,-0.0847634421311998,0.0827008119993903
"Amz_No_of_images",0.154402254285941,-0.146310657483704,-0.00630903925746011,-0.163837547211131,0.16648815941482,-0.0382269571353768,0.0278485753419351,-0.0135094400141115,0.00707503724583513,-0.014827707196615,-0.0207493380708548,-0.0525652356860343,-0.086466138075901,-0.038875696730483,-0.0583610932088416,0.02598734673948,-0.0280973196146489,0.201796688994679,-0.0160961757355754,-0.00815791552223776,-0.0111988530507062,0.26944677616374,0.00380675750196866,0.0918188694889248,0.0135426353835897,-0.300521523684645,-0.326888403909534,0.0516110930072416,0.167489833809499,-0.0295136544543502,0.0267647473823064,0.0411816608871878,-0.0104520430214842,0.0671292374179134,0.0326132563257983,0.0325816543685584,0.128956934426469,-0.0119298368614544,-0.0566367285979478,-0.00842926707369946,-0.00330731167783717,-0.00373828400004293,-0.00466410017942251,0.000453602528182429,-0.000366816319881251,-0.00278340782806132,0.000289149659697485,-0.00042326716805951,-0.00135543853410718,-0.00720944108441254,0.00228034548136486,0.00969127246121573,0.00562219984475242,0.00297947961253984,-0.00190589254193196,0.0773303796959039,0.0119560422987586,0.0243098646332368,0.405147264691371,0.00866946840886453,0.0743304436099252,0.568626782494021
"Amz_Not_User_Gen_images",0.154402254285941,-0.146310657483704,-0.00630903925746012,-0.163837547211131,0.16648815941482,-0.0382269571353768,0.0278485753419352,-0.0135094400141115,0.00707503724583514,-0.0148277071966149,-0.0207493380708548,-0.0525652356860343,-0.086466138075901,-0.0388756967304831,-0.0583610932088416,0.0259873467394801,-0.0280973196146489,0.201796688994679,-0.0160961757355754,-0.00815791552223765,-0.0111988530507062,0.26944677616374,0.00380675750196861,0.0918188694889249,0.0135426353835897,-0.300521523684646,-0.326888403909535,0.0516110930072417,0.167489833809499,-0.0295136544543501,0.0267647473823066,0.0411816608871881,-0.0104520430214843,0.0671292374179139,0.0326132563257986,0.0325816543685595,0.128956934426473,-0.0119298368614557,-0.0566367285979513,-0.00842926707369978,-0.00330731167783739,-0.00373828400004566,-0.00466410017942044,0.000453602528184157,0.000366816319884304,0.00278340782806189,-0.000289149659698607,0.000423267168060029,0.0013554385341079,0.0072094410844139,-0.00228034548136504,-0.00969127246121622,-0.00562219984475251,-0.00297947961254101,0.00190589254193124,-0.0773303796959036,-0.0119560422987585,-0.0243098646332358,-0.405147264691369,-0.00866946840886489,-0.0743304436099244,-0.56862678249402
"kohls_Number_of_images",0.039336218808475,0.0275138213820975,-0.0942719004813226,-0.20176700728147,0.174480863358255,-0.0672428121530703,0.13423810133893,-0.0389683034702976,-0.16806781898464,-0.158832261424426,0.389710821303426,-0.2630421948885,-0.0798802833035168,-0.458690141305499,0.345705691755075,0.273999671992873,0.422377331970297,-0.0458885753671856,0.0769618843464663,-0.0186458897351732,-0.0201378616652321,-0.0917233497390608,-0.0345972482744029,-0.00367716799970587,0.0040623386555207,0.0424687671878411,0.0660017001669726,-0.0155755644159531,-0.0259469549180819,0.0328286982005832,0.0250983875917717,0.0289395829765026,-0.00261547961610706,-0.0148269022363247,-0.00775265382328319,-0.0037738105469174,-0.0118952665191066,-0.00102843733093356,0.027283305621105,0.00117141188203592,0.00191681488301268,0.00101329607504142,0.00702051069023353,0.000121890033342321,4.51895465491958e-15,4.8919202022546e-16,2.05022630817009e-15,-8.11850586757146e-16,1.17961196366423e-16,-9.22872889219661e-16,6.24500451351651e-17,-8.08381139805192e-16,-9.95731275210687e-16,6.24500451351651e-16,4.64905891561784e-16,6.00214322687975e-16,3.95516952522712e-16,-7.04297731246584e-16,-1.15359111152458e-16,-1.55257751099924e-16,-2.4980018054066e-16,-9.62771529167128e-17
