"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60"
"Price_rat_target_final_pr",0.0460870347402397,-0.305745674314044,-0.0553533081771044,-0.161112219065366,-0.202595771214282,0.121770232939072,0.0572841693036568,0.0309953667777495,0.0329933997459491,0.11102514087205,0.0510784715187995,0.0218842301222641,0.0396270833736206,0.0329034870517827,-0.0192814988194119,-0.132276941424642,-0.0366404827157788,-0.0168288378435753,0.0285139851293231,0.456621032000636,0.318131374305435,-0.138713756071929,0.16385364481918,0.0851259471386703,0.0499210965498246,0.0581133898588468,-0.136291378322935,-0.221214566152076,-0.476679230049423,-0.292051909879337,0.0571000158064221,-0.0259983129322215,0.0108505556483835,0.150278187538427,-0.0104827218828056,0.00171526476342642,0.00392399842043362,0.00809750538142726,-0.00395611583370072,0.000116279350824351,0.000483215218455602,-0.00164012279499952,-0.0010309324925702,0.000444580661781943,7.09683204892786e-06,4.71844785465692e-16,-3.07913416985883e-16,-3.88578058618805e-16,6.10622663543836e-16,2.8275992658422e-16,-9.0205620750794e-17,1.94289029309402e-16,-2.46330733588707e-16,1.38777878078145e-17,6.93889390390723e-17,-5.89805981832114e-17,-1.41468936683892e-17,5.63498835092588e-17,2.46172488990489e-17,-2.67147415300428e-16
"Price_rat_amazon_reg_pr",0.0561129017231228,-0.257798030344585,0.0314409116597314,0.27739383273058,0.107950939080155,-0.00141293968424289,0.0666890325724919,-0.0170117357629336,0.0174538236460346,-0.0861908470621146,0.0257393144799579,0.0195656517998296,-0.365391395136283,0.0281774786798304,0.0873035053364647,0.0155282231356832,0.0116556330538941,0.073672538059309,-0.063288941904134,-0.0464908240397972,-0.0091490701438745,0.229777910518231,-0.106648079333578,0.373582317279341,0.355248913061915,0.0063500071472765,0.00630547485276874,0.253458510798851,-0.0294047619140352,0.00363924739120902,0.00933981050816307,-0.00601768599741492,0.0271886633462672,0.524254919146371,0.0298269693497979,0.0243142009624908,0.0132547660947952,-0.017285859095542,0.0191074860526173,-0.00944883024892548,0.00558579347842222,-0.00221824760126607,-0.00200406458659674,0.0032394801731361,1.32401438769185e-05,-1.45716771982052e-15,1.08940634291343e-15,8.74300631892311e-16,7.70217223333702e-16,-9.15933995315754e-16,-7.63278329429795e-16,9.0205620750794e-17,6.03683769639929e-16,1.35308431126191e-16,-6.66133814775094e-16,2.84494650060196e-16,-1.67094235353244e-17,4.92379586906076e-18,4.17928472813294e-17,-7.42461647718073e-16
"Price_rat_target_reg_pr",0.0859678714540017,-0.177270283648037,0.0460121439224454,0.0293809562776946,-0.0151633787044452,0.409424115502789,0.099604639392806,-0.063191871921947,0.0972269087230135,0.10970966959579,0.17639237547085,-0.0855601483229608,-0.0190992577895228,0.0829152660339952,0.0589993190369572,-0.20271890467304,-0.0486181869143084,-0.0225318902578427,-0.0358562823749382,0.384267522214701,0.278875094839487,0.132267294310892,0.0513301540665179,-0.0898241608652356,-0.0596052721637244,-0.0118739905640035,0.0616148362185211,0.231656917122994,0.485046387454743,0.299049304527181,-0.055109073784942,0.0333342015375443,-0.0184728065980336,-0.127697381226041,0.00858987886923936,-0.00473729752722769,0.00095640681223659,-0.00966297220228361,0.00681429115864068,-0.000684349762445861,0.000570557325044606,0.00261752741573216,0.00290337196354104,-8.33946275310482e-05,-3.88655191278613e-06,-2.22044604925031e-16,3.45209971719385e-16,3.33066907387547e-16,-4.57966997657877e-16,-1.73038666728687e-16,-2.77555756156289e-17,-1.6826817716975e-16,1.40512601554121e-16,-1.04083408558608e-16,-1.40512601554121e-16,2.15105711021124e-16,2.68621126286081e-17,-7.19366139019542e-17,-7.64453731685189e-18,1.73472347597681e-16
"TCIN_var",-0.0159470180013812,0.0312209091452792,-0.0678356177452508,0.00531614529397768,0.10936696037587,-0.279833124555204,0.266884163643002,-0.0181355862754577,-0.0385131228740502,0.28931962032865,0.517256364087407,0.146798581329207,0.0632234448200081,-0.1612509041263,0.567672954163835,-0.171386872671194,-0.227647845627849,-0.0811510652412327,0.00430095107388452,-0.0801837452023594,-0.070362045717913,-0.0627161442138905,0.016821066175319,0.0238365651177455,-0.0249160811638421,-0.00247463512764844,-0.0130793724309759,-0.0233901544790875,-0.0154528513530971,-0.0107073091936815,0.00179849231451379,-0.00434929128324096,-0.000689961057550752,-0.00771031599446659,-0.00444288234363676,-0.00197799792996283,-0.000840333100523718,0.00102671230085196,-0.000870722689912633,-0.00021302144787064,1.79399790252641e-05,7.04896496399649e-05,-1.21585651459966e-06,-8.02824329645804e-05,-4.1489223917314e-06,2.4459601011273e-16,-2.19225679276569e-16,-1.38777878078145e-17,1.04083408558608e-16,-7.91467585914418e-18,1.795438797636e-16,7.15573433840433e-17,1.0842021724855e-16,8.32667268468867e-17,-7.9580439460436e-17,-1.01481323344643e-16,-2.09941494822511e-18,-1.24397543415158e-18,3.13503968579085e-18,5.50774703622636e-17
"max_tcin_price",0.121998110477607,-0.179412329535648,-0.10850726314507,-0.256157386779102,0.0518282827640477,-0.00549979886992188,-0.00922126712340422,0.0183014665661104,0.000454162068125293,-0.1288753067384,0.0428699464006085,-0.00698203278348408,0.110838320770672,-0.0555733306201633,-0.00431072623537052,-1.69146872330689e-05,0.0334456260137396,-0.00497050842442745,0.116041423423562,-0.0740512233503933,-0.0522939651646368,0.0134547597398816,-0.0501992123588629,0.0561442672942601,0.031877987168863,-0.00757817541682748,-0.125560297810372,0.17646366194515,-0.0040880963049998,0.0235116194350394,0.0333118629373051,0.000635212522660012,-0.00774860104003243,-0.0642682293137802,-0.0175631146500085,-0.0076144245184412,-0.00680719543326377,-0.00356313652369013,-0.00276489738028839,-0.00128452489237362,-0.00188960370595024,-0.000677819793386792,-0.00163767774388563,-0.000686593988377835,-0.109855656373585,0.166337674207514,0.0157412057717358,-1.58345558887163e-13,-0.216977586890776,0.0148357643568364,0.125242891427256,-0.395805153749917,0.276556268339468,0.162817075722625,-0.465973332748608,-0.41354657793558,2.85102642554063e-15,1.80003582510703e-15,9.04064119380728e-16,0.0690397720764316
"min_tcin_price",0.121998110477607,-0.179412329535648,-0.10850726314507,-0.256157386779102,0.0518282827640477,-0.00549979886992189,-0.00922126712340422,0.0183014665661104,0.000454162068125288,-0.1288753067384,0.0428699464006085,-0.00698203278348407,0.110838320770672,-0.0555733306201632,-0.0043107262353705,-1.69146872331244e-05,0.0334456260137395,-0.00497050842442659,0.116041423423562,-0.0740512233503933,-0.0522939651646372,0.0134547597398819,-0.0501992123588629,0.0561442672942601,0.0318779871688633,-0.00757817541682768,-0.125560297810372,0.17646366194515,-0.0040880963049995,0.0235116194350397,0.0333118629373056,0.000635212522659726,-0.00774860104003262,-0.0642682293137791,-0.0175631146500085,-0.00761442451844079,-0.00680719543326399,-0.00356313652369025,-0.0027648973802884,-0.00128452489237259,-0.00188960370595128,-0.00067781979338638,-0.0016376777438862,-0.000686593988378802,-0.109855656373927,0.170140263713433,0.0191418234479295,-5.48797118860023e-14,-0.215918060872628,0.0060244724456272,0.059126785621052,-0.244580245091052,0.121240873694241,-0.375694033470243,0.534943812507196,0.396825248770758,-3.47084832937903e-15,-2.19289668788955e-15,-1.03039826333399e-15,0.0686079367474878
"gross_sales",-0.053488442307821,0.0391014249815355,-0.0263189775476178,-0.0613961762512375,-0.0410805398977535,-0.0527787109252968,0.52292319788837,-0.219000435521395,0.174777424538855,-0.122830041097319,-0.312193806675128,-0.111511167960919,0.0283621665686433,-0.015807433821529,0.0843099630363499,-0.0131415924627587,-0.0297770657932554,-0.00269322982719,-0.00119746227318576,0.00383764863664668,-0.00169488545576069,-0.00394455979979014,0.00803032812337467,0.00395430739397329,-0.0102895971470356,-0.00609147274661451,-0.00343738636796032,-0.00805532486145089,0.0118797920777108,-0.000529309230764937,0.000396148556224024,0.00114715432015563,0.00433024938599093,0.0349379187312379,0.0885740005654167,-0.700655448160231,-0.00232734828502657,-0.000716632031786988,-0.00295710452157029,7.8624441102317e-05,-0.00137893213331992,-0.00134582132349218,-0.00177201863840234,0.000129588473477042,-5.91535682785069e-06,-1.70349845340922e-15,5.15804846751289e-14,3.47499806707674e-14,-2.4459601011273e-16,-1.42756900051166e-15,-1.94289029309402e-16,4.97865637605344e-16,7.75421393761633e-16,1.31838984174237e-16,2.28983498828939e-16,2.91433543964104e-16,1.99882439038428e-17,-2.75790838355188e-16,-1.00636697939435e-16,-5.9240806704608e-16
"net_Sales",-0.0534850060406082,0.038444321236706,-0.026589977780488,-0.0617883695278351,-0.0399774264419809,-0.0522666759631796,0.52285791935857,-0.21969865549986,0.175617256281238,-0.124440643711861,-0.310172905187364,-0.112799502625023,0.0313588244549924,-0.0121884432945582,0.0878015678192205,-0.0154298521930223,-0.0288084887511094,-0.00368462119816147,-0.0092628488448085,0.00623819690558328,-0.000196709382062843,-0.00757498766861814,0.00910064990570203,-0.000931383157169341,0.00295287535343977,-0.0061443779658505,-0.00536143418130015,0.0102377041238969,-0.00477156084640263,0.00252933717170449,0.00074503232894051,-0.00203493473685673,-0.00100954119068918,-0.033465866369805,-0.0863316077229129,0.700651197498617,0.00159656929653935,0.000960607496702385,0.00206996376005144,0.000655517616451948,0.00105200829523235,0.000872146605292556,0.00147247344621472,-3.45531225905142e-05,1.56473671363531e-06,1.46410661372443e-15,-5.18864465282043e-14,-3.51108031537706e-14,7.73686670285656e-16,1.29974156437562e-15,1.35308431126191e-16,-7.74554032023644e-16,-7.6067624421583e-16,-8.32667268468867e-17,-5.20417042793042e-17,-1.21430643318376e-16,-1.10065893876713e-17,2.68808123197587e-16,1.10749165753525e-16,4.31078783780237e-16
"Amz_rating1",-0.189341004489459,-0.0506252666774375,0.0100563559826705,-0.00821316427708097,0.0198711143633977,0.00584499025627529,-0.0164792368650065,0.00305915347090153,-0.0119975844575596,-0.0642566535654822,0.0413990695806532,-0.0309762049295461,0.0424194880220478,-0.0291544668779837,0.0939506942563322,0.11560022572836,0.161344352164389,-0.0853828989862053,-0.0142141884842526,0.0303098687194083,0.0263342634903302,0.0835529694995036,0.131392949665605,-0.0183993061538985,0.0376408492467817,-0.0912102491176168,0.0368520617291765,-0.00321922484043266,0.0706885271064282,-0.0638370145527238,0.100348938668943,-0.399835776378156,0.474021758773461,-0.0320456710192629,-0.238819964217131,-0.0306444821313028,-0.106506269291954,-0.135416581421256,0.246378520244296,-0.00313748140709082,-0.156592527970505,0.0596826646903214,0.030245445753877,-0.039063963796014,6.49044631126881e-06,0.0266778742223498,0.13378739468719,-5.91124371673857e-14,0.0293784342001358,0.29961823894226,0.337876906748239,0.106419806612184,-0.101095877861421,-0.110130773958684,-0.0259550951012418,-0.0501988868700808,-1.16981451852433e-16,-8.3505227397077e-18,2.51843610628326e-18,0.119157724216186
"Amz_rating2",-0.189988754354856,-0.0495324825997835,0.0103628757375391,-0.00843815871361715,0.00924162434751552,0.0101927638724321,-0.00274854991613732,0.00744766734833486,-0.0397817380248763,-0.0731867496292761,0.0476000645900125,-0.0560514579666224,0.0336333526037881,0.0208808525288371,0.0543439277049281,0.0632777132406273,0.0465793453445455,-0.0230730912911667,-0.0139105008230157,0.0257803585435195,0.017689812211958,-0.0421909613568881,-0.110299416723046,-0.0221308842537786,0.0223468506958765,0.11219288776538,-0.0611792152388501,0.039700505365422,0.208460757253723,-0.396137029535613,-0.161819355009619,0.274988776863214,-0.20202851870592,0.00947141404953356,-0.0398403782276691,-0.0044075991426441,0.379283828078359,-0.0612413933885876,0.0457453214279258,0.550335498384121,0.0511700074015689,0.124180750557832,-0.00511777932424839,-0.0762704745168241,-3.97375240596305e-06,0.0146071850808541,0.0732538589617543,-2.962213807578e-14,0.0160858478517,0.16405276647447,0.185000891386215,0.0582690284277766,-0.0553539681058191,-0.0603009289610645,-0.014211435093199,-0.0274858643253786,-4.77577399779535e-17,-1.09836348674343e-16,5.82537756008525e-17,0.0652435391566233
"Amz_rating3",-0.189168250701154,-0.0464689369073608,0.0127567341758132,-0.00530516443754234,0.00549594188888592,0.0043441982570348,-0.00767467150107231,0.00696879672211252,-0.0318668336035672,-0.0789305020484455,0.0521360824649173,-0.0459874846703365,0.0472808566962117,-0.0503778612658451,0.0815256012813535,0.0851852082713501,0.166925328689982,-0.0940651503084664,-0.0309267218140888,0.0189418539113821,0.0172507168306607,0.0840544699178188,0.134070700963853,-0.0188081523255811,0.0319031157528446,-0.0774470931600447,0.0346334742244354,-0.0223520204646939,-0.142403605993231,0.234564780129847,0.192902356624887,0.219347853382262,0.262516479324799,-0.0394148499775628,0.208539455564418,0.0222694226539475,0.551281319520239,-0.199245562712826,-0.383705666223594,-0.194747057647645,0.0638784273998947,0.123819193276833,0.155824600554938,0.0644854130913522,2.3782797797826e-06,-0.0212895791721598,-0.00126624801177686,2.93064184031522e-14,0.00421986223418966,-0.0109596732049618,-0.0112027753023318,-0.0223365288615545,-0.0407706939366623,-0.0311729846597206,-0.011042620177034,-0.0116276040953271,-3.92321655939449e-17,-9.71409778697925e-17,5.54772458639828e-18,0.0521195160137473
"Amz_rating4",-0.189663773249933,-0.0472362470934687,0.0120752613430112,-0.00646106675550855,0.00264361158969055,0.00535499076830441,-0.00342737634637857,0.00936481475349789,-0.0420971795073328,-0.0819018970971768,0.0549335726935201,-0.0595732624919125,0.0433813553094599,-0.0143681207012616,0.0684839160709442,0.0820756397505092,0.10587990296568,-0.059202395653462,-0.0200172909961104,0.0240773652232017,0.0191717218682617,0.0358755701727753,0.0453311621881601,-0.0135377568032315,0.0160315043916115,-0.0581629512893013,0.00266943241492508,-0.0333106925337332,-0.0886313008900178,0.103488657062388,-0.0109955708560793,0.152940129482587,-0.271726343773776,0.000189140905495003,0.280280603359857,0.0342360326304165,-0.444169415539048,-0.620120210011284,0.106289395487484,0.00421269255608596,0.0594087220519483,0.147284773194785,-0.118729712724081,-0.187587237834789,2.50667070376678e-05,-0.0889233500261852,-0.0512346463379489,6.01688837642556e-14,-0.033698300259727,-0.0488995812834536,0.00910497125141161,0.0625775229514537,0.055767476366672,-0.089818759563235,-0.0268053423637116,-0.0266159669756863,5.53351056492285e-17,3.10390352297127e-16,6.11256394532901e-17,0.120848083443658
"Amz_rating5",-0.189513528927541,-0.0460583805169631,0.0119795286754458,-0.00577276037561721,-1.62007201289676e-05,0.00476687009996787,-0.0040186612472073,0.00984507620195755,-0.0420361956420338,-0.0830283531868464,0.0547262365486743,-0.0626361621255041,0.0414585618268504,-0.0101615741033797,0.0846959621378896,0.106616226012883,0.116502168736094,-0.0626632207912712,-0.014026786608375,0.0372800138643322,0.0282600625346556,0.0192631243758179,-0.0144201026053881,-0.0190360258268747,0.0175676166909354,0.014269833665347,0.00738980910570401,-0.00792216522769273,-0.0314329587571036,0.0583231353203869,0.00954864569852487,0.0791206572145894,-0.176666920228371,0.015685733555214,-0.00128564394219378,-0.00301739473333376,-0.027680069005053,0.43438090907534,0.229751085715875,-0.126024776754753,-0.00289770071299589,-0.0794960081968367,0.374808538978309,0.0544153491003424,1.80687905811346e-05,-0.281662060760473,-0.162284215176686,2.21705466485478e-13,-0.10673836166193,-0.154887966215467,0.0288397250562478,0.198212438764479,0.176641819187276,-0.284498243780626,-0.0849051229776282,-0.0843052820805738,6.30285169215734e-17,1.05696192995588e-16,-4.64039241819692e-17,0.382782702312532
"Amz_Review_count",-0.189677481617228,-0.0469670340311347,0.0118108730820789,-0.0062321815647131,0.00335661888515831,0.00522550317902839,-0.00537237759993345,0.00872870692531054,-0.0381648707432783,-0.0802117408279143,0.0529290633160818,-0.0572345788271923,0.0420637225092002,-0.0148302827810249,0.0808120997004775,0.0988450350465078,0.119926238938679,-0.0650735193492357,-0.0167001055664738,0.0319470120977477,0.0248750284346993,0.0311988741723284,0.0190467864060347,-0.0181276530150254,0.0207848226151809,-0.0123357033799726,0.00827062345817604,-0.0109597095295955,-0.0298587831532757,0.0474679960217355,0.0223906109076657,0.070134117313595,-0.0930373804470341,0.00292118880805751,0.0447945152637538,0.00340534170257289,-0.0367631308415882,0.1036031729971,0.14291026520747,-0.0616366033807607,0.00279451398715113,0.0044790852225299,0.212127897508808,-0.00455341222971424,1.56633210680215e-05,0.231312504698954,0.0137578576263866,-2.51616436020008e-13,-0.0458490463800374,0.119077481016488,0.12171879931516,0.242687673413473,0.44297593938021,0.338696274936518,0.119978704648483,0.126334588635416,2.98530471770361e-17,-1.0132280313834e-17,-8.97185388903258e-17,-0.566281545320327
"Amz_Avg_rating",-0.182674132958664,-0.0590551075845091,-0.0577666818889626,-0.00716935922730095,0.0922046107783392,0.0329082748854412,-0.0246958081861483,-0.0161994444408858,0.0241037270603796,-0.00542014664768756,0.00646852390194689,-0.0022845198723672,0.0115400639450193,0.170881546587954,-0.0187226291417083,0.0814946091789426,-0.257653113451788,0.153067803668471,0.147293084552005,-0.0300875018268807,-0.029570686372277,0.00395806058999845,0.146485476605272,-0.0345191705142448,0.031295995129264,0.00552739552107137,-0.00237477865148401,-0.00573660308788758,-0.0874276360770874,0.156514918242181,0.000828112527479804,-0.0334357390370867,-0.0168663259389754,-0.0125927475363258,0.0251551387777687,0.0014143468904807,0.234184014377227,-0.160241100123663,0.179826054270308,0.0688106309862305,-0.0227861339632156,-0.73493369560224,-0.025744271308437,-0.2864830696382,1.58917593839408e-05,-2.2516710718179e-14,-7.18652568010292e-15,-6.75989212522987e-15,7.2398684269892e-15,-1.15740750317173e-14,-1.49186218934005e-15,-1.17961196366423e-16,-2.4980018054066e-16,-1.38777878078145e-17,4.05057931640584e-16,-4.27609336828283e-16,-1.68954225402646e-17,-2.56494467394239e-17,-1.18279324327121e-16,3.17801340798951e-15
"Amz_Avg_helpful_votes",-0.173591239317496,-0.0504846100607016,-0.113305225254357,0.00672885673035307,0.0877881179540139,0.0550194049149732,-0.0415550356577459,-0.0227392677756981,0.0610295421156609,0.0299980813599063,-0.0623107811226088,0.112555293112014,0.011889229495438,0.0723977892694253,0.0431787642849546,-0.0576143099064822,0.0392933462269894,-0.0115778444584122,-0.0598764197284369,0.104308506947354,0.0768272361452953,-0.242806682224141,-0.740601748594992,0.213202103166045,-0.28223099727885,-0.0215077495611827,0.042019784059346,-0.0625788979601218,-0.0915585725828476,0.159586911004254,-0.0189461644537055,-0.00364569555470028,0.093550739809002,-0.0107775594133075,-0.0757487134566387,-0.00857079520640384,0.126025928828854,-0.141824552490869,0.195608737547192,-0.118663249429824,0.0218384521571176,-0.0098003800330488,-0.0560427636091862,0.0895064225397849,-3.64236562800605e-06,1.00822128423772e-14,-1.4584687624275e-15,8.84383712096426e-16,1.46757606067638e-15,1.85268467234323e-15,-1.05818132034585e-15,-1.49880108324396e-15,0,-2.91433543964104e-16,-4.7271214720368e-17,4.24139889876329e-16,-5.06602718464661e-17,-2.08930101433615e-17,5.21769072615904e-18,3.7470027081099e-16
"Amz_cal_avg_score",-0.00535200984598168,0.0706312573013351,-0.408425000122097,0.119175576986124,-0.0577272408022221,0.0691488788382645,-0.00674053755970543,-0.00399877654803147,0.0122363507134539,-0.0187324244937287,0.01659287634546,0.00606223462245836,-0.00771687225504218,-0.0345026377206096,-0.00787679726978095,0.00146020436971553,0.0318764190492838,-0.0120979941115198,-0.0126132744082034,-0.00226891197863664,-0.000579206413282196,0.0163502093385812,0.0312043013160396,-0.0103011997531845,0.0128928431516687,0.00319160194779825,-0.002669981035489,0.00250841007383647,0.00674751157303405,-0.0152759400234518,-0.0013925686554501,0.00959705421443576,-0.00209015952933076,0.000248843844580054,0.00145431713289565,0.000196398382046009,-0.0117797427095112,0.00403140577980877,-0.0113930979666535,0.00722181358683857,-0.00411227098286448,-0.00428281813204466,0.00711862641115696,-0.000224084780435562,-2.20589470179389e-07,0.00615876270206822,-0.00616464848296892,-7.46605726766362e-14,0.00263906238134416,0.00420782291834125,-0.0478114659494017,0.0410788488554225,0.00248830303055046,0.131247183915936,0.589953904133562,-0.652467813902454,-3.31574354244497e-16,-1.8629823916466e-16,1.40951044096359e-16,0.0702432637956489
"amz_rating_4_5",-0.189572440954018,-0.046346602878593,0.0120039476291407,-0.00593863819007052,0.000622106172533252,0.00490858376648594,-0.00387724778551296,0.00973100913023691,-0.0420559004245838,-0.08276803676186,0.0547825938045608,-0.0619086734487395,0.0419249989784397,-0.011172297887743,0.0808155667464384,0.100739769010121,0.11396705965662,-0.0618402401549012,-0.0154660954955337,0.0341161031581969,0.0260824265833131,0.02325214659052,-8.25739575189937e-05,-0.0177188323848717,0.0172010950835365,-0.00311105811006464,0.00625789176441495,-0.0140159271119677,-0.0451633602606888,0.0691691115682542,0.00461954145932339,0.0968455931264135,-0.199500840672403,0.0119687117068881,0.0662852194078359,0.00592241813769026,-0.127633630645758,0.181371308120469,0.200150129052261,-0.0947852408142323,0.0120544111962587,-0.0250821394026778,0.256413117271591,-0.00365451396949909,1.97503492655477e-05,0.194476801782337,0.203021295927243,-8.72056875496352e-14,0.175317809245209,0.113126938495456,-0.130586599150488,-0.445480663536071,-0.569553186295332,0.116472598435973,0.0203749918611474,0.014748078451812,-9.68776017933083e-17,8.10324222658514e-19,1.33396225794516e-16,-0.0725438575022122
"amz_rating_4_5_cnt",-0.182490072990312,-0.0558315316306672,-0.06030313688811,-0.00462520428180287,0.0776351187962151,0.0310362435375411,-0.0170932112353787,-0.010588065727249,0.00386956434050152,-0.0210572395844851,0.0230393742727465,-0.0331310346214414,0.00734428761862052,0.197432283045712,-0.0248747835702289,0.0914095697585772,-0.295649691575874,0.174802721622282,0.16426407194525,-0.0336494344039335,-0.0329645473450054,-0.000122271348049647,0.155868981333673,-0.0360055688011061,0.0315760420293768,-0.00204826036582095,-0.00722260298291129,-0.003365525160991,-0.0815296575118118,0.149403335758853,-0.0101331829235823,-0.101285597612763,-0.103455482529084,0.000427551848224652,0.0351412890977725,0.00239788332623118,0.0182931008594522,-0.101594565751936,0.127152680244882,0.167494244070577,-0.0743286908082222,0.162124725640233,-0.0279122037483175,0.768029890530612,-8.52671893173864e-05,6.79525880009635e-14,1.44463434270659e-14,1.39267937460108e-14,4.55972065660504e-15,2.07021899623072e-14,-6.8590966240123e-15,-5.92581539393677e-15,-2.48412401759879e-15,4.16333634234434e-17,-7.66747776381749e-16,1.10154940724527e-15,-2.78973495678468e-17,1.1857177783238e-16,7.70193061902751e-17,3.51108031537706e-15
"amz_rating_1_2",-0.189972348050192,-0.0503452037232724,0.0101863706182192,-0.00831036279777661,0.0161444409760798,0.00739895167827445,-0.0116457967184855,0.00462164992178582,-0.0218742820988576,-0.0675592557715236,0.0436855413461782,-0.0399326873959746,0.0393942357798523,-0.0114756204836607,0.0801068927591249,0.0972938135352807,0.120995156682621,-0.0634712527133996,-0.0141366664516769,0.0287681704326291,0.0233251234660192,0.0391460192011965,0.0459764108664951,-0.0197614203620277,0.0322980089762304,-0.0192844267717579,0.00217193270928999,0.0119917136525632,0.119687486485923,-0.181793882579085,0.00760652638981677,-0.161415877161404,0.235324643468489,-0.0173932127411303,-0.168775716166969,-0.02140685257817,0.0655112001758637,-0.109404048223859,0.175763996520235,0.193097155207528,-0.0832597266557122,0.082677941978938,0.0177711022769524,-0.0523389045897975,2.79399236448818e-06,-0.0752583746139747,-0.208628799759631,1.23987923877564e-13,-0.0386167749662605,-0.480223570566186,-0.539693959179755,-0.200075902140915,0.0908905439129831,0.120197958834288,0.0224146628880894,0.0589175573489265,7.21258315944578e-17,-2.82324322636056e-16,-3.33824299961551e-16,-0.100626067297605
