"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60"
"amz_rating_1_2_cnt",-0.148574885255752,-0.0828169712185156,-0.0215242983254768,-0.0347988315844873,0.214459114244179,0.0436018629995365,-0.0897175174452756,-0.0632695100625097,0.205778719226397,0.142628145252945,-0.14070970355375,0.258227384818013,0.0328893478125661,-0.016219996724338,0.0254712534036221,0.0043067252713821,0.0255956253923381,-0.00351749363195365,0.00776431803563866,-0.00763877821494971,-0.00502171191253828,0.0148236043371812,0.0521958119193429,-0.028204359894735,0.0356023140655021,0.000374793164771219,-0.0347720373467026,0.0459935126143234,0.298653176807884,-0.506816161593484,0.119668023582108,-0.0184701381624266,-0.170768383480943,-0.0275500165171654,0.206900262012607,0.0281948221182758,0.0748999117387675,-0.0954645618440618,0.00510891326850482,-0.481254415425482,-0.202478554994494,-0.0890148686356513,-0.0470183382831884,0.131887006543068,1.26537574313308e-06,1.7499890425654e-14,-7.18175519054398e-16,-1.63703686023586e-15,7.94156407302182e-15,8.88178419700125e-16,-2.04697370165263e-15,-2.48412401759879e-15,-1.38777878078145e-17,2.77555756156289e-16,5.76795555762288e-16,-5.20417042793042e-17,8.59110641802031e-17,-2.04610093053253e-16,-2.45636637040896e-17,-6.10622663543836e-16
"rating1_cnt",-0.125489979013154,-0.0795040589547335,-0.0239635231744053,-0.0346453246595572,0.236202282375712,0.0446256211381411,-0.106189351208933,-0.075457594167735,0.25392472635773,0.179198768278187,-0.185385425803361,0.343076223036775,0.0503926138684732,-0.136704795352118,0.0464790611964626,-0.0222879092589614,0.188632835503864,-0.0990632162232999,-0.0498397233662811,0.00994933963847422,0.0112018430791588,0.0594150048042676,0.0634611696929734,-0.0227701265194132,0.00657349819737804,-0.0302952710172989,0.0255321092076365,0.00837205412024933,-0.107551175341357,0.205604794590219,0.0268545194805941,-0.46269010398436,-0.239832602422879,0.0129494621773866,0.11202316373836,0.0102080541342035,0.0466848475206415,0.111133984286332,-0.148490785299299,0.33219715771796,0.273130738642987,0.0561963711695683,0.0320559083479651,-0.0793190468024997,-5.76472993492252e-06,-7.61890550649014e-15,3.85542292535845e-15,2.46948728827023e-15,-2.51708376364235e-15,-9.19403442267708e-16,2.26901830657766e-15,1.76247905159244e-15,-4.71844785465692e-16,7.35522753814166e-16,-3.04877650902924e-16,2.2811613709095e-16,-1.19522379521019e-16,2.71648302972958e-16,1.26301043760933e-16,-1.2490009027033e-16
"rating5_cnt",-0.182380151465162,-0.0516389576830231,-0.0771296747728734,0.00111984923166884,0.0699768613628507,0.0337396448777065,-0.0165721241141006,-0.00946773442077768,0.00148190607477891,-0.0245883001720471,0.0241384177001105,-0.0352956191192481,0.00601006961153273,0.195278305853888,-0.0155705205650731,0.0943444144041607,-0.275857928150461,0.164968070582348,0.153140900826029,-0.0220053519564112,-0.0240420823310131,-0.0182304390400226,0.0910911115193663,-0.023220705122485,0.0175161911394652,0.0113003478417732,-0.00770763739532423,0.00196568014628312,-0.027020932532903,0.0691220001614377,0.00662674195030192,-0.0678658236359177,-0.0555166017757926,0.000477037855508409,-0.0318014438008807,-0.00614443864194576,0.176634027844687,0.240947772571611,0.173161007319398,-0.271800952074149,0.162763685632881,0.51239321336487,-0.325073507916205,-0.402942952195423,5.89361258360958e-05,-4.233766115469e-14,-1.73586188825792e-14,-7.68414737221945e-15,3.60410486177631e-15,-1.24639881748934e-14,6.88078066746201e-15,2.54657406273395e-15,2.25514051876985e-15,-3.50414142147315e-16,1.00885012149776e-15,-1.05666343730437e-15,-6.21119623645087e-17,-1.13820059050612e-16,3.94094516733928e-17,-2.62637134262889e-15
"Avg_sentiment_score",-0.186671263445396,-0.0514003448923076,-0.0330940462880919,-0.00454210542950248,0.0262406965060337,0.0240649775828755,0.00141626805850714,0.00678342323686535,-0.0490766237965865,-0.063645167611506,0.0519922265623671,-0.078987733498668,0.0019099869259353,0.182981295117471,-0.00995699165090518,0.0333252066672923,-0.199584218907701,0.119710933674899,0.0786637456148989,0.00775036257447191,0.00173794700023862,-0.0818156008210838,-0.133393150789624,0.0594089928314623,-0.0643884050530664,-0.0486503552376622,0.0033910758284905,-0.00484721047960515,0.103045447746436,-0.123535502324554,0.0934774797149454,-0.136195604041911,0.0633846298460355,0.00750471687175801,0.0777537186587759,0.0135805150856957,-0.21709627247,0.0348270115579615,-0.400986646618496,0.0690730774496057,0.00620077865839211,0.0141811776269109,0.263461358082597,-0.108682298977676,7.33133525220465e-06,0.0740415645660813,0.443121051064049,2.64321659178279e-13,0.0895325318611621,-0.453575145840813,0.187571575512216,0.0644731647720095,0.0217265386518371,-0.0205461692992161,0.00255705931645858,-0.016627190207539,-9.53218548494685e-17,1.49630683707939e-16,-1.27849087165461e-17,0.00787068676616023
"Total_sentiment_score",-0.189400814000663,-0.0459045480104212,0.0130147196508503,-0.00542921317669683,-0.00601363279307724,0.00587703264925412,-0.000547233382423132,0.0118531165980568,-0.0497964355781388,-0.0872700916658558,0.0575341701612733,-0.0627742395835061,0.039211583228531,-0.0175511622357079,0.0711404237720638,0.0650972876716949,0.126867385556555,-0.0702209239044854,-0.0367695760915801,0.0374833832569128,0.0298679739266893,0.0119842288461043,-0.0452476695030737,0.00934541349274745,-0.00538496560647458,-0.021339802749255,0.0234821873292458,-0.0174365916356695,-0.0248138576719777,0.0693991707087339,0.05067895394592,0.019611156980238,-0.0363276157809273,0.014715423373163,0.0689614455424148,0.0107906860897038,-0.0765711757113037,0.245563892682121,-0.199968207896459,0.079481011157875,-0.310299403487328,-0.117064538613742,-0.455123054487047,0.0380778054071918,-3.02537095534812e-05,0.17886561947538,0.253894499585121,1.98706007973736e-13,0.260537043997303,0.206657767209753,-0.369372641138705,0.0649568659748993,0.257356194645936,-0.13212313244962,-0.0490038371472058,-0.0201202327655419,1.7240865801718e-16,-4.67140569359219e-17,-9.19147878459464e-17,0.157459020597622
"Amz_Avg_Positive_sent_score",-0.187146543419682,-0.0571825270913107,-0.0337424312293533,-0.00862205815178443,0.0534094121329244,0.0279607455111097,-0.0100708631924309,-0.00258201864007356,-0.0175972793277332,-0.0377087889638212,0.0278080444865893,-0.0370949848324772,0.0055652288723462,0.167000354806799,-0.010549849997922,0.0281300704320093,-0.190199482270441,0.114766271200369,0.0776477218845523,0.0036823898576211,-0.00130933467421863,-0.0723653569777477,-0.108828625647963,0.0492549424357727,-0.0541354123041993,-0.0372259123235869,0.000796931912418363,-0.00409863080024251,0.0836524659227008,-0.0982621991201712,0.0718982962860117,-0.0596091718115287,0.0937183390413516,0.00981150319813271,0.0448725305585388,0.00949572490077265,-0.227768668880073,0.0405598274311208,-0.370385529629166,0.0773122556484248,-0.016161066745766,0.023887436349966,0.250340171655819,-0.108146007097323,7.8119552314581e-06,-0.0803025620184559,-0.480591623006408,-2.85897173990524e-13,-0.0971034544527212,0.491929722073855,-0.203432736244022,-0.0699250528128463,-0.0235637473054485,0.0222835652388082,-0.00277328572874167,0.018033195012265,1.5736952994246e-16,1.68003683136133e-17,4.51303371709992e-17,-0.00853623658376013
"Amz_Total_Positive_sent_score",-0.189576994737108,-0.0465245554772033,0.0126506431128423,-0.00581893851032703,-0.00342135881989968,0.00639386729601666,-0.00122143687757345,0.0110224411033433,-0.0474734044135959,-0.085082994338265,0.0558261026526231,-0.0599666343040217,0.0391258555430837,-0.0167579328586118,0.0686040629548437,0.0631852462613997,0.12167507335164,-0.067285678322423,-0.0351956312584898,0.0352022921109538,0.0280399721232933,0.0123474882787311,-0.0389583080650148,0.00595268094288387,-0.00149715728627975,-0.0156093877262233,0.0196519672139439,-0.0148766593737458,-0.0162470456330171,0.0524934476099944,0.037828999125746,0.0274132984213599,-0.0175612676938986,0.013193945199495,0.0536381755452732,0.00881388656332159,-0.0847065408053787,0.231468418297242,-0.190743228934308,0.0628700831395353,-0.227333155865302,-0.125333470717083,-0.438142644729227,0.0521368175818124,-3.15774177971037e-05,-0.193623579948469,-0.274842991532334,-2.27446703871087e-13,-0.282033603304512,-0.223708820223094,0.399849078442583,-0.0703163691780562,-0.278590306373086,0.143024433504517,0.0530470775070311,0.0217803259725762,8.5142076003975e-17,-8.55538815825801e-17,-1.04661484881363e-16,-0.170450751534634
"Amz_Avg_negative_sent_score",0.129179058933189,0.0841426756425489,0.0277501745422312,0.0381109250661662,-0.251099324198318,-0.0496107245447485,0.0977826114945804,0.0759500355143012,-0.237676700180948,-0.18027218437765,0.173021071758715,-0.307135394548641,-0.032696681375567,0.0147346300669076,0.0117680872743069,0.0223198818542622,0.0530857462393802,-0.0377226132112066,-0.0439822386303241,0.0297704040959408,0.0250266829117376,-0.0263975849634966,-0.121740902933698,0.0474621330147565,-0.0449756867393343,-0.0655908219196796,0.0200241602620418,-0.00318576772990144,0.0976284869440882,-0.134438745308359,0.122830635652594,-0.566990290586977,-0.303193657859527,-0.024855925568959,0.23050813710914,0.0260079891557028,0.237211814054285,-0.0726120831043872,0.00569715488564701,-0.117103544316918,0.18804434780535,-0.0929283608837166,-0.0637770194041629,0.0682218623202929,-9.04385383021858e-06,-0.0093429578635833,-0.0559153677103701,-3.13746424673855e-14,-0.0112976903919004,0.0572345209126823,-0.0236687776209113,-0.00813556635827198,-0.00274157004022751,0.00259262476618266,-0.000322663325503183,0.00209810717006666,-9.54898109449481e-17,6.3057242713153e-17,1.21529791847402e-16,-0.000993165058636558
"Amz_Total_negative_sent_score",0.190562115157358,0.0537148022063383,-0.00818863242093376,0.0104791376501667,-0.0278288830349787,-0.0125819320105892,0.00933639202348982,-0.000948974848251122,0.0192025013535311,0.0582240780846299,-0.0349136948196634,0.0257830031814592,-0.0378583386180425,0.00710117837721771,-0.0376363553513049,-0.0397713670908649,-0.0583921139887072,0.0315204247058726,0.0160228025852727,-0.00751027067397846,-0.00584939167304195,-0.0166496785778186,-0.0370447933895662,0.034956054515803,-0.0453491378553853,-0.053519876793136,0.0266094696607502,-0.0160526807040122,-0.087056765835755,0.151488586626131,0.11720429077473,-0.121243008247802,-0.208626563883438,0.0052148063351801,0.131286553314453,0.0150539468772102,0.182206940548566,-0.0602683287032027,0.0784634389462324,0.137622742302157,-0.773544026199054,0.224199240992599,0.230947137093276,-0.22119614618275,4.73350016026762e-05,-0.0148470354097999,-0.0210749312066725,-2.30041680149284e-14,-0.0216263065486286,-0.0171539684175312,0.0306603845862886,-0.005391851670901,-0.0213622749080235,0.0109670982700864,0.00406764423186501,0.00167011306699646,7.6726279500697e-17,-6.80489002431887e-18,-2.62434029872908e-16,-0.0130701454044394
"reviews_1_M",-0.182602270280801,-0.0583249746720533,0.00424658524212487,-0.0116313075428475,0.0176819299142595,0.0306367955302651,0.0210728804214029,0.00388193846208615,-0.0616937854979441,-0.0689559818849929,0.0383217909050054,-0.00389918760478208,0.0171326877081577,-0.0364884458854828,-0.185176212611382,-0.390709538887241,-0.0245234686902,-0.00173457702663506,-0.167449546051841,-0.109550189882957,-0.0702444203004445,0.0281669212695169,0.143845061887888,0.160755786406162,-0.107059837827414,-0.724475250321499,-0.0960795916823229,-0.0130364313671031,-0.0327747601645055,-0.0599226293552847,-0.33120925322323,0.015927454231244,-0.0436874704255058,0.00498775810362535,-0.0345559624234968,-0.0040251278343858,0.0554279932758501,0.041416008720649,0.0164194409240687,-0.0246837677040261,-0.0232574546924213,-0.00242929230447647,0.012621691383366,0.00292359521656535,-4.0979912037186e-07,1.71087102818213e-16,1.62792956198698e-16,-2.97552509975069e-16,-7.50267903359969e-17,1.10436833289373e-15,-5.98804859863744e-16,-3.60822483003176e-16,1.74773390204663e-16,-2.85795692667179e-16,2.10714692222558e-16,9.43255890062389e-18,-1.30595932963123e-17,1.63064951663478e-17,1.17348665913978e-17,2.77555756156289e-17
"reviews_2_M",-0.182082899756939,-0.056444076090063,0.00743849809458388,-0.0110311138033779,0.00828576141202233,0.0296721469306381,0.0348079026236404,0.00319718975063409,-0.0713184869153836,-0.0745008731109057,0.0360733930230996,-0.00157883953810396,0.0173869490041271,-0.081096493522989,-0.20712242825957,-0.441095960883382,-0.0616682891677315,0.00942259915092961,-0.176860139952568,-0.119033529356911,-0.0792746495079901,0.0237174698720246,0.0240360461884036,-0.00504812194174767,0.0438526086676636,0.119371703351625,0.139216968105744,-0.0532946375019549,0.0399234741113869,0.0212589617575892,0.679313985857753,0.0930094300378373,-0.171653409683735,0.0178912679780986,-0.306641221018347,-0.0381007013045725,-0.0150031031297486,-0.042287292985805,0.0543994681817368,0.0581902094450118,0.0580219795257662,0.00128831337320101,-0.0259948395525526,0.00318899070676651,-1.8692949790948e-06,1.23512311489549e-15,-4.70543742858709e-15,6.43582409587395e-16,-2.72525058075956e-15,-1.09634523681734e-15,9.78384040450919e-16,1.80411241501588e-16,5.55111512312578e-17,3.05311331771918e-16,-7.45931094670027e-17,-2.8275992658422e-16,-1.77652198588399e-17,-5.69257495754177e-17,1.15865157446543e-16,9.99200722162641e-16
"reviews_3_M",-0.182760104997042,-0.0525801308948508,0.00991985352187528,-0.00867997744417626,0.00378865683309563,0.0283166552580846,0.034927901407427,0.00394154211784211,-0.0763685830529476,-0.0770979019873767,0.0388072028533895,-0.006850542478718,0.0304008624534229,-0.111539236340779,-0.195484649927862,-0.400211714306989,-0.0648466816301776,0.00922119525174215,-0.160113962918173,-0.104367066005176,-0.0753375768184955,-0.0356165352229165,-0.0372073010076505,-0.0882932327589951,0.0895949276240065,0.426302416263152,-0.0312876935682519,0.0850866497772571,-0.058022838976557,-0.0111164827979761,-0.214803201838891,-0.103753027671703,0.306965506519839,-0.0631414255415334,0.531580922792061,0.0598935033914417,-0.0211138822596707,0.0896159244090587,0.154079964160306,0.0372652385152612,-0.0407719077908939,0.0281909457751961,0.0237187114180846,-0.0143589033529999,1.99542033828368e-06,-5.1761980118803e-15,6.45908023247377e-15,4.73018773130586e-16,-4.29181429978387e-16,1.07932326270932e-15,-1.92950039626383e-15,-6.90636783873266e-16,-2.25514051876985e-16,-1.38604405730547e-15,-5.74450968564288e-16,2.06676039130049e-16,5.57140407308517e-17,-4.77022008491036e-17,-2.44960338794024e-16,-1.77028530723433e-15
"reviews_6_M",-0.189250617000596,-0.0490915794075743,0.01138886505114,-0.00725495780273421,0.00341200933979897,0.0134816674418101,0.0138264201689268,0.0059512322745487,-0.0548441851982654,-0.0806088431498587,0.044340114100711,-0.0364418915008574,0.0446360118130186,-0.0723364122429803,-0.0397386604380489,-0.090660081864255,0.0250193462675367,-0.0249170921032567,-0.0644924378401008,-0.0274642120753755,-0.0211410791668693,0.00359952006560083,0.00248532175658897,-0.111347985121461,0.100002939995557,0.352935056736422,-0.0116968155109953,0.0216584943146909,-0.0714117999178689,0.092454432666406,-0.450329130804617,-0.182923190834085,-0.256854569698104,0.0622129534204029,-0.480680257718902,-0.0600796851594169,0.0586064592280888,-0.187858694582462,-0.293204035322199,-0.266328264567275,-0.147461411887781,0.00453954069574151,0.0727612562776357,-0.00756432815582637,1.86606777596247e-05,2.18575157973078e-15,-4.64038529823796e-15,-2.49095449128545e-15,-3.35668992601512e-15,7.63278329429795e-16,1.66186508998578e-15,1.01307850997046e-15,6.52256026967279e-16,6.66133814775094e-16,8.75167993630299e-16,-1.76941794549634e-16,-1.08877166809634e-16,1.97750288345034e-16,2.44395626919066e-16,-1.17961196366423e-15
"Avg_wt_score",-0.00535200984598168,0.0706312573013351,-0.408425000122097,0.119175576986124,-0.0577272408022222,0.0691488788382645,-0.0067405375597054,-0.00399877654803158,0.0122363507134539,-0.0187324244937287,0.01659287634546,0.00606223462245836,-0.00771687225504229,-0.0345026377206096,-0.00787679726978103,0.00146020436971565,0.0318764190492837,-0.0120979941115199,-0.0126132744082032,-0.00226891197863685,-0.000579206413282238,0.0163502093385814,0.0312043013160401,-0.0103011997531846,0.012892843151669,0.00319160194779833,-0.0026699810354886,0.00250841007383581,0.00674751157303465,-0.0152759400234533,-0.00139256865545043,0.00959705421443517,-0.00209015952932998,0.000248843844578866,0.00145431713289434,0.000196398382046334,-0.0117797427095103,0.00403140577980775,-0.0113930979666545,0.00722181358683899,-0.00411227098286493,-0.00428281813204538,0.00711862641115225,-0.000224084780435786,-2.20589779165062e-07,-0.00153969067551711,0.00154116212074254,1.86324010047038e-14,-0.000659765595336151,-0.00105195572958528,0.0119528664873504,-0.0102697122138559,-0.000622075757637327,-0.032811795978982,-0.147488476033394,0.163116953475611,-0.620558042272413,-0.388597298608638,-0.462493087175472,-0.0175608159489123
"Tot_wt_score",-0.00535200984598168,0.0706312573013351,-0.408425000122097,0.119175576986124,-0.0577272408022222,0.0691488788382645,-0.0067405375597054,-0.00399877654803158,0.0122363507134539,-0.0187324244937287,0.01659287634546,0.00606223462245836,-0.00771687225504229,-0.0345026377206096,-0.00787679726978103,0.00146020436971565,0.0318764190492837,-0.0120979941115199,-0.0126132744082032,-0.00226891197863685,-0.000579206413282238,0.0163502093385814,0.0312043013160401,-0.0103011997531846,0.012892843151669,0.00319160194779833,-0.0026699810354886,0.00250841007383581,0.00674751157303465,-0.0152759400234533,-0.00139256865545043,0.00959705421443517,-0.00209015952932998,0.000248843844578866,0.00145431713289434,0.000196398382046334,-0.0117797427095103,0.00403140577980775,-0.0113930979666545,0.00722181358683899,-0.00411227098286493,-0.00428281813204538,0.00711862641115225,-0.000224084780435786,-2.20589779165062e-07,-0.00153969067551711,0.00154116212074254,1.86324010047038e-14,-0.000659765595336151,-0.00105195572958528,0.0119528664873504,-0.0102697122138556,-0.000622075757637493,-0.0328117959789852,-0.147488476033388,0.163116953475615,0.557379893234714,0.390588918388373,-0.535507190847948,-0.0175608159489123
"pos_avg_wt_score",-0.00535200984598168,0.0706312573013351,-0.408425000122097,0.119175576986124,-0.0577272408022222,0.0691488788382645,-0.0067405375597054,-0.00399877654803158,0.0122363507134539,-0.0187324244937287,0.01659287634546,0.00606223462245836,-0.00771687225504229,-0.0345026377206096,-0.00787679726978103,0.00146020436971565,0.0318764190492837,-0.0120979941115199,-0.0126132744082032,-0.00226891197863685,-0.000579206413282238,0.0163502093385814,0.0312043013160401,-0.0103011997531846,0.012892843151669,0.00319160194779833,-0.0026699810354886,0.00250841007383581,0.00674751157303465,-0.0152759400234533,-0.00139256865545043,0.00959705421443517,-0.00209015952932998,0.000248843844578866,0.00145431713289434,0.000196398382046334,-0.0117797427095103,0.00403140577980775,-0.0113930979666545,0.00722181358683899,-0.00411227098286493,-0.00428281813204538,0.00711862641115225,-0.000224084780435786,-2.20589779165062e-07,-0.00153969067551711,0.00154116212074254,1.86324010047038e-14,-0.000659765595336151,-0.00105195572958528,0.0119528664873504,-0.0102697122138556,-0.000622075757637799,-0.0328117959789843,-0.147488476033389,0.163116953475614,-0.35715224791213,0.589101831637192,0.524786912730318,-0.0175608159489123
"Pos_tot_wt_score",-0.00535200984598168,0.0706312573013351,-0.408425000122097,0.119175576986124,-0.0577272408022222,0.0691488788382645,-0.0067405375597054,-0.00399877654803158,0.0122363507134539,-0.0187324244937287,0.01659287634546,0.00606223462245836,-0.00771687225504229,-0.0345026377206096,-0.00787679726978103,0.00146020436971565,0.0318764190492837,-0.0120979941115199,-0.0126132744082032,-0.00226891197863685,-0.000579206413282238,0.0163502093385814,0.0312043013160401,-0.0103011997531846,0.012892843151669,0.00319160194779833,-0.0026699810354886,0.00250841007383581,0.00674751157303465,-0.0152759400234533,-0.00139256865545043,0.00959705421443517,-0.00209015952932998,0.000248843844578866,0.00145431713289434,0.000196398382046334,-0.0117797427095103,0.00403140577980775,-0.0113930979666545,0.00722181358683899,-0.00411227098286493,-0.00428281813204538,0.00711862641115225,-0.000224084780435786,-2.20589779165062e-07,-0.00153969067551711,0.00154116212074254,1.86324010047038e-14,-0.000659765595336151,-0.00105195572958528,0.0119528664873504,-0.0102697122138556,-0.000622075757637799,-0.0328117959789841,-0.14748847603339,0.163116953475614,0.42033039694983,-0.591093451416927,0.473213365293102,-0.0175608159489123
"Amz_No_of_images",0.0912283297369162,-0.0981337173147991,0.0922176016116508,0.281778581087832,-0.166551928965856,0.0205658360055108,0.0240115661490286,-0.038895926751493,0.0992170959452833,-0.237477403379397,0.0766418949439521,0.257688227960408,0.272084335603604,0.150878342042632,0.0379975384378363,-0.0691832938477322,0.0397710397689053,-0.00314928382576674,0.105519177585923,-0.0435992452597774,-0.0358531916973146,-0.0757500527132635,-0.0769652239328613,-0.156346043901337,0.162193002248842,-0.072136257980585,-0.00213471882972016,-0.0563071342287747,0.000224639944624195,0.00516332773159198,0.00313825639794021,-0.0033334580070818,0.00537809388371193,-0.00647327317659152,0.00218949856293082,-0.00206101043813805,0.000517676347674749,0.00060574863675215,-0.00125216209511145,0.000406395862455256,-0.0005135254518992,0.000178148986373688,-3.15763302888049e-05,-0.000119576392521117,8.18622554032744e-07,0.444811231296362,-0.391746921899818,2.33736132933347e-14,0.333659792904824,-0.168783725452981,0.149121882700842,0.0545247105448522,-0.0278010098270175,-0.108887943398722,-0.0298115697971835,-0.0415555512791026,-1.2573534271377e-16,-7.328733760644e-17,9.44049368155993e-17,0.0626298228484105
"Amz_Not_User_Gen_images",-0.0645820799108066,-0.13034591785802,0.108301278845652,0.307444788381048,-0.208318607160191,-0.0503338724480852,0.0521029218723234,-0.0041975018588336,0.0637232962825196,-0.147922141230769,0.0612897540441051,0.188841607947956,0.0541608345678771,-0.17691147866818,-0.0937964543409537,-0.0181741809051376,0.0793306498312439,0.0117990903115765,0.384382320841939,-0.0415137386424827,-0.0324337365723851,0.0775499867387597,0.21671927282722,0.335151605725699,-0.576958119795253,0.201059430258498,-0.0394108963927833,0.030682040685966,0.0624936582158699,0.000970731185338893,-0.00656117599699105,0.00905240657830685,-0.0128108320733875,0.0246829087424605,-0.00264812041372481,0.0107130755129791,-0.00223010581840429,4.94737732999601e-05,0.00330949008154623,-0.00120240681578196,0.000255896098404947,-0.000203036196525534,0.000628121286779811,-0.000298090789512724,1.7267424619093e-06,-0.0671287532392581,0.0591205450811358,-3.19503538209753e-15,-0.0503543173550106,0.0254720210722078,-0.0225047511440394,-0.00822860481499108,0.00419559353985069,0.0164328402001905,0.00449901749728233,0.0062713622122496,2.63585117405396e-17,4.79479760315703e-18,-6.94533964553545e-18,-0.00945178904578588
"Amz_User_Generated_images",0.109873492352993,-0.0853773266302754,0.0825598946769568,0.25612422582134,-0.147020839227389,0.0306438517032277,0.0175715835592759,-0.0416344717150578,0.0974966200960923,-0.234114876054129,0.073331525763249,0.249387256406013,0.287168683196692,0.193226548099605,0.0567489940292773,-0.0722958364442176,0.0302487120716097,-0.00536441377138565,0.0516970508709602,-0.0406243980577095,-0.0336867699045635,-0.0951606643590482,-0.119336620554751,-0.225161523350058,0.2712320383239,-0.11151050316704,0.00414901473350471,-0.0663078485050861,-0.0100179632317962,0.00545895515098815,0.00449227005678001,-0.00511377208248388,0.00795578866368173,-0.0110970582983576,0.00281731696784342,-0.00400189253472875,0.000929515344681264,0.000651007990526919,-0.00190598134835167,0.000639664220120001,-0.000600803652967984,0.000227190584543402,-0.000137506083590409,-8.1163476105906e-05,6.07209526348003e-07,-0.408785588075243,0.360019002619983,-2.16736893189629e-14,-0.306636400034573,0.155113786730932,-0.137044373490957,-0.0501087074617041,0.0255493821909615,0.100069015449148,0.0273971051843076,0.0381899315309797,1.08847286659917e-16,6.60099284159666e-17,-9.15492608135845e-17,-0.0575573797665147
"kohls_Number_of_images",-0.0290932952096111,0.0486730611771452,-0.046200308009824,-0.0889712868631252,0.126395417799437,-0.182556491210213,0.379871326222369,-0.0960833640292192,0.0499607394193365,0.175361929151805,0.433708050943847,0.176414326098962,-0.084437879965385,0.2926290954386,-0.565293709007218,0.178104033701662,0.285191559951346,-0.0415423357865699,0.0150850058136629,0.0120811826660204,0.0217115272332315,0.0274090374894612,-0.0318519845117662,-0.0311140795436477,0.0200372642267814,0.0119564849407121,-0.00335246532435563,0.00119056372841682,0.00724995253481268,0.00919358189837223,-0.00310047644505801,0.00280770555586712,-0.00132625691734282,0.00495117163691531,0.00249323667931114,0.000970989656712933,0.000491729523208244,-0.000630170692850998,0.000700631315469026,-0.000221251146699327,-0.000131463061216593,3.7572465803814e-05,3.07080516485925e-06,-8.09332819240761e-05,7.7489210585065e-06,-2.77555756156289e-17,-2.60208521396521e-18,9.21571846612679e-18,-1.90819582357449e-16,-6.93889390390723e-17,1.38777878078145e-17,1.17961196366423e-16,-1.38777878078145e-17,-1.80411241501588e-16,-6.59194920871187e-17,-1.04950770296597e-16,5.21203018879923e-18,-4.0720387002329e-19,-1.75716240862667e-18,-1.38777878078145e-16
